,natemis,Antr+BB,Totemis,ch4lifetime_fact,Conc,Trend
1950,215.0,165.44423622518232,380.4442362251823,1.0082976017871197,1157.67318869783,
1951,215.0,181.5398843317661,396.5398843317661,1.008017040016338,1160.6088225914166,2.935633893586555
1952,215.0,187.68166589082924,402.6816658908292,1.0077364782455562,1165.2263094274156,4.617486835998989
1953,215.0,193.63020581337207,408.6302058133721,1.0074559164747743,1171.274076867054,6.047767439638392
1954,215.0,199.15880242379365,414.15880242379365,1.0071753547039928,1178.4531342181533,7.179057351099345
1955,215.0,204.36717252240715,419.36717252240715,1.0068947929332108,1186.5307936690967,8.077659450943429
1956,215.0,211.13917046441813,426.13917046441816,1.006614231162429,1195.9258647699612,9.39507110086447
1957,215.0,217.36410999746863,432.36410999746863,1.0063336693916476,1206.3094220919027,10.383557321941453
1958,215.0,220.52987679908665,435.52987679908665,1.0060531076208656,1216.5547906919749,10.245368600072197
1959,215.0,225.6699184124753,440.66991841247534,1.005772545850084,1227.3324603237604,10.777669631785557
1960,215.0,231.08350712933756,446.0835071293376,1.0054919840793022,1238.6733517206646,11.340891396904226
1961,215.0,239.81707031491294,454.81707031491294,1.0052114223085205,1251.616603609818,12.943251889153316
1962,215.0,242.73843169743012,457.7384316974301,1.0049308605377387,1264.0526537262863,12.436050116468323
1963,215.0,252.57641659525984,467.57641659525984,1.0046502987669568,1278.3342928104748,14.281639084188555
1964,215.0,253.78508937239053,468.78508937239053,1.004369736996175,1291.3892113384445,13.054918527969676
1965,215.0,260.7489502734299,475.7489502734299,1.0040891752253935,1305.264712765485,13.87550142704049
1966,215.0,265.2430465845324,480.2430465845324,1.0038086134546116,1319.0483030796215,13.783590314136518
1967,215.0,272.1189694198009,487.1189694198009,1.0035280516838299,1333.5403982630678,14.492095183446281
1968,215.0,275.9700567619466,490.9700567619466,1.0032474899130481,1347.656643903558,14.116245640490206
1969,215.0,280.66963851413317,495.66963851413317,1.0029669281422664,1361.7199683826957,14.063324479137691
1970,215.0,286.7554424719951,501.7554424719951,1.0026863663714847,1376.1957933739352,14.475824991239506
1971,215.0,296.29479715759095,511.29479715759095,1.0036125027400429,1392.3471114783565,16.151318104421307
1972,215.0,309.7925504905967,524.7925504905967,1.0045386391086013,1411.3040888357457,18.956977357389178
1973,215.0,321.5097804752024,536.5097804752024,1.0054647754771595,1432.1656138382325,20.861525002486815
1974,215.0,323.90781625487864,538.9078162548786,1.006390911845718,1451.627843141866,19.46222930363342
1975,215.0,317.6599241426396,532.6599241426396,1.0073170482142761,1466.9782996966717,15.35045655480576
1976,215.0,332.4310155097663,547.4310155097663,1.0082431845828346,1485.6585523547974,18.68025265812571
1977,215.0,331.86937666306744,546.8693766630674,1.009169320951393,1502.2084035881132,16.54985123331585
1978,215.0,341.8147800298701,556.8147800298701,1.0100954573199512,1520.3575389191167,18.149135331003436
1979,215.0,343.8016532522121,558.8016532522121,1.0110215936885096,1537.2875743322668,16.930035413150108
1980,210.94999730878948,336.43435957683573,547.3843568856253,1.0119477300570678,1548.6835545252995,11.395980193032756
1981,207.46940093654123,319.944026226233,527.4134271627743,1.0119166428840465,1552.17681450447,3.493259979170489
1982,196.9955325905592,325.4862880386215,522.4818206291807,1.0118855557110251,1553.6397822685617,1.4629677640916725
1983,201.33424834490552,314.78340390067586,516.1176522455814,1.0118544685380038,1552.8216648169637,-0.8181174515980274
1984,214.1098013886646,313.6218524399723,527.7316538286369,1.0118233813649828,1555.9478929751072,3.1262281581434763
1985,211.68781958124762,312.6892946359584,524.377114217206,1.0117922941919613,1557.60840809628,1.6605151211729208
1986,211.8802949566715,315.3279750176004,527.2082699742718,1.01176120701894,1560.0206641538855,2.4122560576054184
1987,203.0665267237203,317.2485140553672,520.3150407790874,1.0117301198459188,1559.870782305129,-0.1498818487564222
1988,213.4200979600624,321.411691319549,534.8317892796114,1.0116990326728972,1564.5554117569707,4.684629451841602
1989,215.39297055815703,324.1105786961214,539.5035492542785,1.011667945499876,1570.2678221962128,5.712410439242149
1990,213.067226438452,328.0908796007256,541.1581060391776,1.0116368583268547,1575.8916668183701,5.623844622157321
1991,208.59217395984714,341.6898806403371,550.2820546001842,1.009824235180017,1583.647311341567,7.7556445231969064
1992,188.55869530114643,321.75928362938964,510.31797893053607,1.0015337334334637,1575.994015898693,-7.653295442873969
1993,202.27256580009686,320.736322800518,523.0088886006149,0.996844693397186,1572.68413232364,-3.3098835750531634
1994,205.68900371387048,332.26831963852857,537.957323352399,1.0084558263903243,1576.4941469847276,3.8100146610877346
1995,201.59890198611336,324.2177472722203,525.8166492583337,1.0030031148607326,1575.013289502695,-1.4808574820326612
1996,211.8482157274342,327.5188030162106,539.3670187436448,1.0102506923191272,1579.305589334847,4.292299832151912
1997,205.35217180687872,350.5117382000001,555.8639100068788,1.0119030530084048,1588.8529185272319,9.54732919238495
1998,214.55891059798697,330.2514803,544.810390897987,0.9861864069689835,1589.6444994106948,0.7915808834629843
1999,223.82980784756984,321.97082819999997,545.8006360475698,1.0063414517912073,1593.847907064253,4.203407653558088
2000,220.46950858496152,321.0746415,541.5441500849615,1.0,1595.1822346488548,1.3343275846018514
2001,217.96732870445126,322.0038254,539.9711541044512,0.99386928520895,1594.878530028315,-0.30370462053974734
2002,212.04069110285803,329.2447249,541.285416002858,0.9928679555766652,1594.8863065692274,0.0077765409123458085
2003,215.0561386511653,336.95281180000006,552.0089504511653,0.9864340504659566,1597.4226800425618,2.536373473334379
2004,213.89326659131277,346.8821553,560.7754218913128,0.979133650893039,1601.3937240761877,3.971044033625958
