,natemis,Antr+BB,Totemis,ch4lifetime_fact,Conc,Trend
1950,215.0,145.69132180652684,360.69132180652684,1.1198738170347002,1162.3888890371666,
1951,215.0,161.13354968984004,376.13354968984004,1.1198738170347002,1169.374921556607,6.986032519440414
1952,215.0,166.62191102563256,381.6219110256326,1.1198738170347002,1177.4804704530454,8.10554889643845
1953,215.0,171.91703072490478,386.91703072490475,1.1198738170347002,1186.526820451061,9.046349998015558
1954,215.0,176.79220711205573,391.79220711205573,1.1198738170347002,1196.2778076109516,9.750987159890656
1955,215.0,181.34715698739865,396.34715698739865,1.1198738170347002,1206.554648321571,10.276840710619354
1956,215.0,187.46573470613905,402.4657347061391,1.1198738170347002,1217.825685481299,11.271037159727939
1957,215.0,193.03725401591896,408.03725401591896,1.1198738170347002,1229.806873217068,11.981187735769026
1958,215.0,195.54960059426637,410.5496005942664,1.1198738170347002,1241.4045213960542,11.59764817898622
1959,215.0,200.03622198438438,415.0362219843844,1.1198738170347002,1253.3168294263605,11.912308030306349
1960,215.0,204.79639047797613,419.79639047797616,1.1198738170347002,1265.603016286403,12.286186860042562
1961,215.0,212.86841715028493,427.8684171502849,1.113564668769716,1278.6948037416494,13.091787455246276
1962,215.0,215.12824201953555,430.12824201953555,1.1159305993690851,1291.440676693961,12.745872952311629
1963,215.0,224.30469040409875,439.3046904040988,1.1175078864353312,1306.1076639230541,14.666987229093138
1964,215.0,224.85182666796288,439.8518266679629,1.1190851735015772,1319.6220081736292,13.51434425057505
1965,215.0,231.1541510557357,446.1541510557357,1.1175078864353312,1333.6954866797282,14.073478506099036
1966,215.0,234.98671085357168,449.9867108535717,1.1064668769716088,1346.4282827735994,12.73279609387123
1967,215.0,241.20109717557358,456.2010971755736,1.1056782334384858,1359.8365801710777,13.408297397478236
1968,215.0,244.3906480044528,459.3906480044528,1.1054131054131053,1372.8975718810848,13.060991710007102
1969,215.0,248.42869324337278,463.4286932433728,1.0962145110410093,1384.9258409761385,12.028269095053702
1970,215.0,253.8529606879682,468.8529606879682,1.1017350157728707,1398.1420637634408,13.216222787302286
1971,215.0,257.52620629587904,472.52620629587904,1.107312440645774,1411.8512126143785,13.709148850937709
1972,215.0,264.8182405958808,479.8182405958808,1.0949667616334284,1425.155984492725,13.304771878346628
1973,215.0,267.14971892758393,482.14971892758393,1.0864197530864197,1436.8412779331516,11.685293440426449
1974,215.0,268.7846400384715,483.7846400384715,1.092117758784425,1448.5328950220662,11.691617088914654
1975,215.0,271.109550132768,486.109550132768,1.0892687559354226,1459.4387099658468,10.90581494378057
1976,215.0,275.151199176438,490.151199176438,1.090218423551757,1470.669496713679,11.230786747832326
1977,215.0,277.8837806829508,492.8837806829508,1.0816714150047484,1480.5851572359136,9.915660522234475
1978,215.0,279.1532573379765,494.1532573379765,1.0721747388414056,1488.684393506888,8.099236270974416
1979,215.0,283.509905097283,498.509905097283,1.0796529968454258,1498.329843634116,9.64545012722806
1980,215.0,282.39789700257745,497.39789700257745,1.0978157644824313,1508.8626828007598,10.532839166643726
1981,215.0,277.70632086781643,492.70632086781643,1.0788224121557457,1514.3466024721836,5.483919671423791
1982,215.0,285.44898160510485,500.44898160510485,1.0858490566037737,1522.732026765091,8.385424292907373
1983,215.0,279.2322937007664,494.2322937007664,1.0683760683760681,1525.903544298513,3.1715175334220476
1984,215.0,284.2736509570633,499.2736509570633,1.0826210826210825,1532.2739081617192,6.370363863206194
1985,215.0,287.21176940850773,502.21176940850773,1.0759734093067426,1538.0915063472062,5.817598185486986
1986,215.0,291.2706380860499,506.2706380860499,1.0664767331433995,1543.3912824633853,5.299776116179146
1987,215.0,295.5911049346384,510.5911049346384,1.0597156398104266,1548.6559280199942,5.264645556608912
1988,215.0,299.50593861356083,514.5059386135608,1.056980056980057,1554.2888587268121,5.632930706817888
1989,215.0,304.6665974459152,519.6665974459152,1.0503323836657168,1560.118920415906,5.830061689093782
1990,213.229158495527,307.914041620146,521.143200115673,1.0556603773584907,1566.5532509937566,6.434330577850687
1991,230.46401973376058,320.68279532797294,551.1468150617335,1.0797752808988763,1585.5714249825364,19.018173988779836
1992,187.08466023758422,304.53940686846767,491.6240671060519,1.074688796680498,1582.0693303137773,-3.5020946687591277
1993,201.07742439463695,305.54609779725865,506.62352219189563,1.0382022471910113,1578.8402791097164,-3.229051204060852
1994,209.91391164352387,317.597620646701,527.5115322902249,1.053932584269663,1585.1480155845254,6.307736474808962
1995,200.85765603448098,312.19366926980626,513.0513253042873,1.0258426966292136,1581.9145785491535,-3.233437035371935
1996,212.4591393800404,314.27731063372306,526.7364500137635,1.0126182965299684,1581.6047238161657,-0.30985473298778743
1997,217.02081046246136,337.39423398689746,554.4150444493588,1.0674157303370786,1598.4486631884743,16.84393937230857
1998,202.568436978653,318.3664476301497,520.9348846088027,1.0443396226415094,1599.0924776914987,0.6438145030244868
1999,215.78806866900686,313.54878980346416,529.336858472471,1.0058091286307054,1596.6930488194544,-2.399428872044382
2000,226.5622479195188,315.2590354804872,541.821283400006,1.0,1597.8008161633347,1.1077673438803686
2001,215.0509626165587,315.6535417996881,530.7045044162469,1.0141509433962264,1597.2830943311249,-0.5177218322098724
2002,216.04073174324364,322.5524780298677,538.5932097731113,1.02909796314258,1601.6953468569757,4.412252525850818
2003,213.98055262609702,328.93805732438307,542.9186099504801,1.0404494382022471,1608.7373192826287,7.041972425653057
2004,208.00169259421529,336.0629318005267,544.0646243947419,1.0337078651685394,1614.4032040181303,5.66588473550155
2005,205.4572700159953,342.20939793202444,547.6666679480197,1.0112359550561796,1617.232132185757,2.8289281676268274
2006,211.2339594451393,352.88884852886645,564.1228079740058,1.0146067415730338,1625.7374892887265,8.505357102969356
2007,223.672583039232,350.1027628899805,573.7753459292126,1.0258426966292136,1638.2408562762373,12.503366987510844
2008,228.03049543871128,353.6885615404862,581.7190569791975,1.0,1647.9429482082562,9.702091932018902
2009,235.04040686312868,355.1745289722293,590.214935835358,1.0078651685393258,1660.647591028755,12.704642820498748
2010,224.2663857353366,360.86969570672267,585.1360814420593,1.0024896265560168,1669.3814574244539,8.733866395698897
2011,247.4109003803281,366.86200176465536,614.2729021449834,1.0024896265560168,1686.8143267680614,17.432869343607535
2012,216.66762554529598,372.93936189598577,589.6069874412817,1.0024896265560168,1694.1088816710542,7.294554902992786
2013,222.88330630031555,372.12612208235606,595.0094283826716,1.0024896265560168,1702.3822290261032,8.273347355049054
2014,220.24898314608367,379.6360199266544,599.8850030727381,1.0024896265560168,1711.3500513057236,8.96782227962035
2015,215.0,386.38580047504416,601.3858004750441,1.0024896265560168,1719.814147211924,8.464095906200328
2016,215.0,378.3196319917136,593.3196319917135,1.0024896265560168,1724.6540766086805,4.839929396756588
2017,215.0,383.4074474991411,598.4074474991411,1.0024896265560168,1730.642607556744,5.988530948063499
2018,215.0,388.5484716668797,603.5484716668798,1.0024896265560168,1737.6690628094589,7.026455252714868
2019,215.0,399.41284493865857,614.4128449386585,1.0024896265560168,1747.5179117054938,9.848848896034951
2020,215.0,396.9719628374015,611.9719628374015,1.0024896265560168,1755.4557467446023,7.93783503910845
