,glob,lat_n60,lat_3060n,lat_90s30n
1990,78.5284314008003,16.210376755290707,16.66130663561508,45.65674800989453
1991,78.10353458152936,17.094743465661242,17.138314742116933,43.87047637375117
1992,69.36330500795411,15.321221024391434,13.722349365909151,40.31973461765352
1993,76.78142842664421,15.560936644714829,16.254839984876345,44.96565179705302
1994,82.33816745494948,15.6294343077941,16.30671497372337,50.40201817343199
1995,79.33190966730736,15.800278132054903,14.875432216521604,48.656199318730856
1996,86.00176422503472,16.442855291737974,15.661002159501969,53.8979067737948
1997,89.50032794799094,18.885980723131638,18.82911035437805,51.785236870481256
1998,85.5103717717972,17.47544154998586,17.23895833391489,50.79597188789646
1999,91.07084804067567,16.575607041747592,16.294516653574618,58.200724345353464
2000,94.44933326656529,18.640763925144995,14.743098142370286,61.06547119905001
2001,82.16173369444837,15.970062032470203,15.916719752901221,50.27495190907695
2002,85.33660126485144,16.363767800505965,14.988909488330691,53.98392397601478
2003,87.10380431091654,16.14504442653535,17.993434132858916,52.965325751522286
2004,85.55208241488411,15.711639277364899,15.884712487613402,53.95573064990582
2005,85.57085287461345,16.897712505700195,18.854105516257135,49.81903485265613
2006,86.226317330683,15.942957524583395,13.812443867134096,56.47091593896552
2007,89.47648686197428,18.928587050180436,16.549743376283544,53.99815643551032
2008,95.09717788186188,19.784533585945468,16.169443901387247,59.14320039452918
2009,90.87360621280513,18.58356641307831,17.283553470938593,55.00648632878823
2010,90.96758915655643,15.644032801385091,19.255405971082993,56.06815038408835
2011,94.25122485386629,17.288717975703182,16.88305892773168,60.079447950431394
2012,84.03696666648891,16.68149625735078,14.574069618210407,52.7814007909277
2013,86.14809740377332,17.55111358817958,19.314018209345395,49.28296560624836
2014,87.86110566004028,18.78761405199139,18.27972751575154,50.79376409229734
2015,82.02668882026441,17.60925799740715,15.68415051710716,48.73328030575011
2016,78.95715778806235,17.257719253398616,16.6224027929947,45.07703574166904
