,glob,lat_n60,lat_3060n,lat_90s30n
1990,99.50823638859875,17.308149250324586,23.4579757617996,58.742111376474526
1991,99.26596909537398,18.257966965762016,23.96871013109798,57.03929199851396
1992,93.37250973441392,16.090667171054108,20.580362857085127,56.70147970627468
1993,98.6223637910315,16.74666937987622,23.39888803410411,58.47680637705116
1994,98.37609055195557,16.36574826033373,23.566939219010095,58.44340307261174
1995,95.6460289125041,16.41482732613582,21.317973796913172,57.9132277894551
1996,97.39607132205671,16.90012508290528,21.31133477665023,59.18461146250123
1997,103.62512963244984,19.126065954056642,23.574354318229123,60.924709360164066
1998,104.96320814607452,17.512806558427013,24.394111654345725,63.0562899333018
1999,103.55416837360272,16.45766917899025,23.106564415596168,63.98993477901631
2000,106.28618131739664,18.85868529104691,22.39024670200026,65.03724932434947
2001,104.06106133394978,17.55229195684176,23.414908502009677,63.09386087509834
2002,103.17035065840518,17.890136232727514,22.223756773736692,63.05645765194099
2003,103.75705294575505,17.820602584781284,23.74274162192728,62.19370873904647
2004,98.88296983460465,16.52198513188862,22.394056895004255,59.966927807711755
2005,103.02353394373772,18.53536419246779,25.3828587308648,59.10531102040513
2006,100.7915430929799,17.2397353412436,22.381211642186308,61.17059610954998
2007,105.3356446311448,19.816395104417893,23.82358098055004,61.695668546176876
2008,106.08232442199936,20.310691347913227,23.185332957739814,62.58630011634633
2009,107.27959235022752,20.17524187936681,24.837842621357144,62.266507849503604
2010,105.99118667261389,17.48868988075619,26.07391474528479,62.42858204657291
2011,106.59089952929709,18.28071924416194,24.61813234124816,63.69204794388698
2012,104.17847428777758,18.62267957316261,23.502362169764176,62.05343254485079
2013,105.9041430395348,18.989177350737503,26.02778051024645,60.88718517855085
2014,107.35991387375557,20.390185854913348,25.212606718700332,61.7571213001419
2015,104.01523168275239,19.678595533321776,24.35742453634193,59.97921161308866
2016,105.45892685613822,20.4853814259358,25.6412937613849,59.33225166881752
2017,105.14828582405876,19.09698922328293,24.573008066797957,61.47828853397785
2018,107.58375866418271,20.471741764641333,24.736397842869813,62.375619056671546
2019,106.39522635062268,19.204349804871807,25.3835009522878,61.807375593463085
