,glob,lat_n60,lat_3060n,lat_20s20n
2000,112.23512342582336,22.167477986861176,19.166875331415664,70.90077010754649
2001,98.06691939976889,18.839360272684598,20.312423755004694,58.9151353720796
2002,101.55378106863009,19.385510771580396,19.147576896878093,63.0206934001716
2003,104.56632262673902,18.94208477630847,22.881544025811692,62.742693824618854
2004,102.75369677425105,18.640129650449534,20.57600682472617,63.53756029907534
2005,102.8691766938928,20.156137101219855,23.820808485587207,58.89223110708574
2006,103.55123232186266,19.00127883184984,18.26950759996506,66.28044589004776
2007,107.20494680731136,22.78240465410581,21.41223592681603,63.0103062263895
2008,113.84375251730157,23.5581995013205,20.94435794137532,69.34119507460575
2009,108.92993948495862,21.871359284900958,22.286456286140027,64.77212391391762
2010,109.02390168236185,18.35182470039753,24.519429551383215,66.1526474305811
2011,113.4739800060113,20.90624475701972,21.883935118821334,70.68380013017025
2012,102.13249065348714,20.06243708774895,19.12158802796756,62.94846553777062
2013,104.62659779693199,21.06876220325375,25.03902977829293,58.51880581538531
2014,106.62245971774333,22.706737164829896,23.466880633330987,60.44884191958243
2015,99.43589480281815,21.31449298735828,20.39061164131901,57.73079017414087
2016,96.38173343047146,20.671749864002546,21.912922106195783,53.797061460273106
