,glob,lat_n60,lat_3060n,lat_90s30n
1990,-23.152141452570643,-0.33441758928226195,-3.8864938426836813,-12.577218775272533
1991,-23.12370457147004,-0.32276750555929745,-3.810812625241164,-12.369465875969883
1992,-23.043057099835544,-0.29043726853179164,-3.7740665459004528,-12.515374222831497
1993,-22.96854293858121,-0.3019241887108203,-3.5666987318886965,-12.440999170802172
1994,-23.046106394111725,-0.30354463907595663,-3.7669552525592587,-12.473806599893615
1995,-23.16249301349882,-0.31519471229333035,-3.758382651181381,-12.325171848563095
1996,-22.763375283042524,-0.29374185514197254,-3.684214964945612,-12.16485226742382
1997,-23.114076131552714,-0.2826675602943037,-3.6820107101366415,-12.081811265339075
1998,-23.244017907132633,-0.24359327486612872,-3.6940869531504092,-12.477775385049544
1999,-22.945632245036364,-0.24604513485585489,-3.860148107458497,-11.873985990177099
2000,-22.875953388982524,-0.24824261441889503,-3.9251371342927284,-11.437747953442305
2001,-23.036388682247072,-0.232897672790819,-3.864654112153059,-11.856535581558434
2002,-23.185151117472024,-0.28960075294411464,-3.946524936524628,-12.308469437839618
2003,-23.20914043377214,-0.3052877128604112,-3.847985405853082,-12.406913754959472
2004,-23.210605629333724,-0.2597597227744745,-3.767176582280125,-12.375943407362502
2005,-23.48123777209021,-0.2671667145643419,-3.7725296786016256,-12.837224513328739
2006,-23.28659251221271,-0.30890423793551264,-3.9645985595322055,-12.32195739858588
2007,-23.327340355940652,-0.2868468334983621,-3.965113707289974,-12.256237823793784
2008,-23.13101334587083,-0.23831035731555666,-3.9763510049560655,-12.083002401654237
2009,-23.241936747833712,-0.2410409985373462,-3.737228287475483,-12.611885826110731
2010,-23.157325947525045,-0.2970097376310033,-3.7015839660334904,-12.295098654516893
2011,-23.117443111824848,-0.28647330803617466,-3.833862314661268,-12.054136981970869
2012,-23.338387165809603,-0.2585483531092364,-4.060167401799914,-12.402295860633332
2013,-23.266291063822624,-0.2925959643335457,-3.6597513954412006,-12.497856047433809
2014,-23.43780813867982,-0.2872376428280253,-3.8144466231712055,-12.465953699771188
2015,-23.72102430493684,-0.2757867920716174,-3.9654228540135352,-12.909226273328962
2016,-23.793567439908575,-0.3283042050814875,-3.8710495465813284,-12.77914911718101
2017,-23.482195888255756,-0.2911559017938452,-3.9042099289847343,-12.46618690264773
2018,-23.460160521871543,-0.29836100390207043,-3.8347801452432577,-12.383727701555532
2019,-23.60246027832094,-0.30937671913114245,-3.8482806489530175,-12.759201545016182
