,glob,lat_n60,lat_3060n,lat_20s20n
2000,95.86445572346906,9.867800100301173,7.854961963354998,78.1416936598129
2001,83.19979836845374,8.364897210884923,8.88736800090637,65.94753315666244
2002,87.16715127718496,8.45400392251153,8.270424382316818,70.44272297235662
2003,89.74870481368136,8.332906518427231,10.603195655319595,70.81260263993452
2004,88.50296598735312,8.175101632758825,8.781756167808114,71.54610818678617
2005,86.15800985809177,8.962064569488534,10.5924870619309,66.60345822667233
2006,90.32499674680057,8.34816739002898,7.440743312052078,74.53608604471948
2007,89.87130721347053,10.087524863057414,9.11473750840339,70.66904484200975
2008,95.302732000356,10.279562341541123,8.736851839048205,76.2863178197667
2009,92.05975559609006,9.724806070069796,9.713509125659876,72.62144040036038
2010,93.55348305694532,7.8119191954293825,10.950918647681725,74.79064521383422
2011,97.91646349638991,8.999096214182757,9.807846692489703,79.10952058971743
2012,87.79870071445492,9.090369527648404,8.15689558323769,70.55143560356882
2013,87.3130291631115,9.466519335394308,11.758612889722468,66.0878969379947
2014,88.64204936495005,9.8957159370367,10.235877893597166,68.5104555343162
2015,83.18624659408728,9.351280815031952,8.67640428499416,65.15856149406117
2016,79.6595293404036,9.1611005720872,9.692053589207237,60.80637517910916
