,glob,lat_n60,lat_3060n,lat_90s30n
1990,105.68551773380761,20.185042335433963,16.921055286879785,68.57942011149387
1991,118.16457599476296,21.231532062601048,19.11427254170245,77.81877139045943
1992,86.88000004397136,17.53572285362091,15.616686499238577,53.72759069111188
1993,97.07557275702227,18.924293734736697,18.389396371403873,59.76188265088171
1994,103.31736735539869,17.80999845294622,18.05329049382374,67.4540784086287
1995,96.69184809112382,18.021252337548763,15.37124434181182,63.299351411763254
1996,105.16448207791032,19.726516734505886,16.83267064153181,68.60529470187264
1997,108.36224096780114,22.036293523098166,18.950641838118802,67.37530560658418
1998,98.10627674413193,20.772599867810182,18.57254641638305,58.761130459938705
1999,107.40545670291809,19.33039019184457,17.064178449707413,71.0108880613661
2000,115.39278663243525,21.3665457219393,16.189205633548372,77.83703527694757
2001,107.04951878801565,20.109566651191674,17.093549059489643,69.84640307733432
2002,107.68008427499917,21.034194163646934,15.401434507851485,71.24445560350075
2003,106.32089179116863,20.649046264620456,16.868905631478327,68.80293989506984
2004,101.91341314367658,18.22273055659213,16.04063430153975,67.65004828554471
2005,100.14419208854311,21.16445386656546,19.858673508911217,59.1210647130664
2006,104.20449602407957,19.973291923060494,15.681985267860693,68.54921883315839
2007,113.23432973960192,22.581176877486964,18.247438095057667,72.4057147670573
2008,116.36908032312813,23.535029611805033,17.336343110935406,75.49770760038768
2009,121.3310652173852,21.33663052439147,18.247788548291332,81.74664614470238
2010,113.38574320639358,19.303388314225092,19.487292464343728,74.59506242782476
2011,130.26079599152425,22.551183510861275,17.97604925713161,89.73356322353135
2012,108.07152899417572,20.859404770692567,15.606256321774328,71.60586790170883
2013,112.61566666519654,18.891613715552314,19.04846262717127,74.67559032247297
2014,110.83684971326427,20.779126462063957,18.515281320267583,71.54244193093272
