,glob,lat_n60,lat_3060n,lat_20s20n
2000,113.12152346347015,5.5957203564184175,4.240664523697826,103.28513858335393
2001,98.14608127104572,4.710194273259945,5.2915343984125425,88.14435259937324
2002,103.87572620431351,4.65631127180757,4.85841892732738,94.36099600517855
2003,106.29935471534253,4.693266328532571,6.814271938274696,94.79181644853523
2004,105.89974194645647,4.600235292352282,5.1283118163279955,96.1711948377762
2005,101.67053558369926,5.123908859860215,6.380636768518489,90.16598995532053
2006,108.37067203604472,4.713811777118561,4.035205755727741,99.6216545031984
2007,105.41981242619795,5.777834690055252,5.282059747722465,94.35991798842021
2008,111.06120710589958,5.725882647695487,4.816383919754565,100.51894053844953
2009,108.23829574915254,5.529237301914712,5.741062204468881,96.96799624276898
2010,111.44415571374822,4.1810077703785815,6.646657749344908,100.61649019402469
2011,116.40640174645172,4.894655427715904,5.967277739228094,105.54446857950774
2012,104.31646750389217,5.396987899272585,4.796481473527316,94.12299813109225
2013,102.1008737196168,5.513351764620835,7.621714073865121,88.96580788113084
2014,103.79763718409482,5.515611644759774,5.990551420825091,92.29147411850995
2015,97.95541327360276,5.1987975810560885,5.009313801227449,87.74730189131922
2016,93.67014401666955,5.190341339319812,5.919643330597765,82.56015934675197
