,glob,lat_n60,lat_3060n,lat_90s30n
1990,15.123797328887536,6.271090684728152,2.661153528585004,6.191553115574381
1991,11.902960379771901,5.803449510785644,2.3717678832659512,3.727742985720307
1992,9.191745540084927,5.099950524804156,1.1397407185465067,2.9520542967342642
1993,10.0876283275159,5.288591506991676,2.3406224129393456,2.4584144075848786
1994,10.841059880657363,5.20835565807915,2.206330976082197,3.426373246496012
1995,10.033525514423276,5.162127104563714,1.3372726397574217,3.53412577010214
1996,12.621309950939855,5.317885744866715,1.4423749200530827,5.861049286020057
1997,13.934612077394398,6.078868521778071,2.170639816748916,5.6851037388674115
1998,12.65422026151543,5.542650929023497,2.4494387951186383,4.662130537373294
1999,14.541128440025368,5.194329967755602,1.9451343613387726,7.401664110930996
2000,15.994027868969011,5.989099903921682,1.5426200839665525,8.462307881080777
2001,13.187159238221978,5.593750061860419,2.073197316664008,5.520211859697551
2002,13.073782070811387,5.581254364448768,1.5127666179437667,5.9797610884188535
2003,12.911186658480055,5.5544918167123845,2.2482539937221215,5.108440848045548
2004,13.561732316498231,5.166609785744128,1.659800909097337,6.735321621656765
2005,13.141099639196144,5.828500737753348,2.6241069021688013,4.688491999273997
2006,13.589198228930343,5.368588457712822,1.5276192770019015,6.692990494215621
2007,14.651676304765775,6.217300846642167,2.0008775764817255,6.433497881641886
2008,15.969321252771811,6.505472529694074,1.7344900297764405,7.729358693301299
2009,16.427728800655782,6.468027372489089,2.442209152422746,7.517492275743946
2010,15.086892310480259,5.51937403406525,2.9250171168544203,6.642501159560586
2011,17.93705364374123,5.764078541416069,2.4006436514863023,9.772331450838855
2012,13.597049766546519,5.893289564204048,1.882478472611555,5.821281729730914
2013,14.308820630031184,6.007364442463787,2.9150517221534002,5.386404465413996
2014,15.974408444667967,6.517212783208369,2.567063643413389,6.890132018046206
2015,14.10557678222888,6.311738611646472,2.151682729632508,5.6421554409499
2016,12.358388586793644,6.549089520971001,2.5822508654293403,3.2270482003933036
2017,14.732338487109038,6.067288188063697,2.1781094750227403,6.486940824022602
2018,14.848294425418759,6.52087433915352,2.3210285625144462,6.0063915237507945
2019,14.085514085194314,6.227048844786407,2.6059698333279497,5.2524954070799605
