,glob,lat_n60,lat_3060n,lat_90s30n
1990,-23.17392200772605,-0.4062706737797272,-4.411255761175255,-13.631498133276986
1991,-23.14150803939805,-0.4098589176432341,-4.343609096693081,-13.536165154208275
1992,-23.0607975689815,-0.36620214751172836,-4.36111315621519,-13.672500162958576
1993,-22.98532919737519,-0.379635764729482,-4.139115567647698,-13.628527920224863
1994,-23.067371218473504,-0.3763220024993401,-4.329681298235119,-13.590123918201991
1995,-23.183411983785113,-0.39750921756880836,-4.38870137323041,-13.516882323428764
1996,-22.783834462702618,-0.37403426045357,-4.264332038205169,-13.366232136508302
1997,-23.13505819903274,-0.3730524820241813,-4.296798996251997,-13.376676223345164
1998,-23.265554606049406,-0.31556938582341204,-4.291855926071541,-13.634943200945509
1999,-22.96719070837721,-0.329678124142044,-4.438184246042592,-13.113313791492875
2000,-22.898856116133413,-0.34274614072573345,-4.479859912904041,-12.804283253505872
2001,-23.057598406375195,-0.3125605123292737,-4.443126426713182,-13.175948785172181
2002,-23.20774567647967,-0.38160208097226667,-4.5176331897587625,-13.464207630019839
2003,-23.23104084527664,-0.39507256062532603,-4.397385124754398,-13.59424820706504
2004,-23.230673477718483,-0.3496819827886211,-4.362519677861658,-13.627107187822116
2005,-23.50246291621945,-0.364942829117787,-4.378403557874656,-13.952824260465928
2006,-23.307029538917526,-0.4072333834503272,-4.5454247949329485,-13.54259089612602
2007,-23.34774185580232,-0.38188138089336804,-4.541354741371995,-13.449107859451601
2008,-23.152475122020846,-0.3211107410271319,-4.568491308246374,-13.268148627850337
2009,-23.263507379097852,-0.3241937763315555,-4.337344920365566,-13.7349781438405
2010,-23.18233293125591,-0.39150000217616426,-4.298592623494173,-13.492880319746758
2011,-23.140955297098206,-0.3781999651895343,-4.4110666243063745,-13.28007845203391
2012,-23.359117181386896,-0.3453837085652392,-4.58869321375954,-13.586591103990795
2013,-23.28865803626645,-0.3792221830696439,-4.249998989662786,-13.672166860254075
2014,-23.45930302267521,-0.36549142931156303,-4.416642245336666,-13.667770676405379
2015,-23.74160599479372,-0.3613956840103105,-4.5800058069722205,-14.02004958855141
2016,-23.816013491543725,-0.41442779299561555,-4.488977030480276,-13.921801970662605
2017,-23.502459217262825,-0.37344871188863765,-4.5067107822937,-13.64887722023952
2018,-23.482931632031015,-0.37989282217560805,-4.450457346246435,-13.584389579741039
2019,-23.624432869597698,-0.38748466513591523,-4.462489070345638,-13.89139807490127
