,glob,lat_n60,lat_3060n,lat_90s30n
1990,97.1715452021116,16.26522522038737,22.59775560903726,58.30856437268697
1991,98.75007633364477,17.259368671208527,23.20401540687033,58.2866922555659
1992,91.46019146279109,15.387281681371057,20.07905684691595,55.993852934504105
1993,98.63335133969667,15.654763577588888,22.163941712739657,60.814646049368136
1994,101.14841656818865,15.660144395934484,22.44276747107457,63.045504701179595
1995,98.5400419454255,15.859737843865348,21.08450409131934,61.595800010240794
1996,101.68452026949626,16.538255670722407,21.880976752552776,63.26528784622107
1997,105.80335735983286,18.889308920590814,24.945173140062707,61.96887529917933
1998,104.95715618849322,17.439980850010997,23.417308256507106,64.09986708197512
1999,106.53825069068914,16.548361391365187,22.45747630911461,67.53241299020937
2000,107.59392101731254,18.667619662035538,21.26894288486484,67.65735847041216
2001,101.33540857563544,15.938850424046665,22.147959470865125,63.24859868072365
2002,101.51678789883745,16.472682948772118,21.36686746678895,63.677237483276386
2003,104.93766102588467,16.22205298800755,24.073788600510138,64.64181943736699
2004,101.16610659623178,15.813091736310367,22.30432083896223,63.04869402095918
2005,104.82745377714214,16.946188730581014,25.26550616464263,62.61575888191849
2006,100.99014423699263,16.06010409578407,20.54791869691035,64.38212144429822
2007,107.807226353907,19.041527863605193,23.052861607943726,65.71283688235809
2008,109.13895784724608,19.795475288976032,22.795329614901043,66.54815294336899
2009,107.14666869917866,18.494705126894672,23.707565223774974,64.94439834850903
2010,106.74007213385497,15.732947635010987,25.548377453786525,65.45874704505748
2011,106.01432341596276,17.44311233018654,23.23914547524272,65.33206561053349
2012,100.86361336618745,16.709932946489015,21.280517275905297,62.873163143793136
2013,104.43156789232842,17.62031644130077,25.39807491925236,61.41317653177529
2014,106.13777959315729,18.78664930337472,24.557800536580626,62.793329753201945
2015,100.4916878118205,17.593492902835006,22.303388464314537,60.594806444670965
2016,99.25784300040543,17.320570549377095,23.114288077205618,58.82298437382271
