,glob,lat_n60,lat_3060n,lat_90s30n
1990,86.59016947120287,17.29217764692665,17.54782836028108,51.750163463995136
1991,85.45325360905187,18.1120871399695,18.14444789859131,49.19671857049108
1992,77.75253555386907,15.989307953755578,14.273579919443746,47.48964768066975
1993,80.72629322902237,16.630094098850112,17.84275220257738,46.25344692759491
1994,83.65293453396535,16.296494975979567,17.746086284641123,49.61035327334468
1995,81.3409437574604,16.2767692608503,15.20401268288471,49.86016181372537
1996,88.27743525967385,16.745534040702186,15.115686468375086,56.41621475059657
1997,92.98777802153701,19.053653523663062,17.47802898467152,56.45609551320243
1998,90.66609877864519,17.495180646685753,18.656403341473,54.51451479048643
1999,94.82208144503512,16.411183836756006,17.235988078306164,61.17490952997296
2000,99.21883827436673,18.79869730055857,15.906628058433098,64.51351291537506
2001,90.94004107966543,17.57351294032072,17.536173712274266,55.830354427070425
2002,91.37998027604483,17.68283693844278,15.877428984883368,57.819714352718684
2003,90.5191773377532,17.685998335143324,17.862976404733157,54.970202597876735
2004,91.70930904795429,16.412365333737938,16.10747004835854,59.18947366585782
2005,91.35790546643508,18.44484764521961,19.176027174759525,53.73703064645595
2006,92.58051977373138,17.08158396545337,15.903433672295762,59.59550213598224
2007,95.87407554135433,19.66457991503882,17.44174266972286,58.76775295659264
2008,99.30048551329699,20.354094148470438,16.63029992516853,62.31609143965803
2009,100.76822610561614,20.215501529473915,18.502802188957883,62.04992238718435
2010,97.39359936253027,17.393237741536442,20.073605233187212,59.92675638780663
2011,104.96024276820623,18.183709219237983,18.53400573502632,68.24252781394193
2012,92.8699800447843,18.64166363617186,17.096308873559575,57.13200753505286
2013,94.60811451882935,18.936794750116995,20.04275520264249,55.62856456606986
2014,99.53776925630285,20.426035914969304,19.096386543368805,60.015346797964725
2015,94.37819543904376,19.760778537785974,17.983454159514224,56.633962741743574
2016,90.21229420732824,20.528758642151196,19.5620219763375,50.12151358883955
2017,96.07809555538746,19.070021657924364,18.04581611802461,58.9622577794385
2018,96.8985607097504,20.438528957112737,18.581732297731737,57.878299454905935
2019,94.44158975011858,19.373965484861206,19.3853167212446,55.68230754401276
