,glob,lat_n60,lat_3060n,lat_20s20n
2000,59.55859719128314,13.760319622399898,9.782120109754867,36.01615745912839
2001,50.73320183848148,11.692390341692663,10.493799780932063,28.54701171585676
2002,53.00983832241544,12.004634148844413,9.781576020792146,31.223628152778883
2003,54.86785659864088,11.66207303896503,12.152573356203431,31.053210203472418
2004,53.70458827136105,11.509501807261556,10.678123861317097,31.516962602782385
2005,53.80470646319796,12.464562651840824,12.707875251180543,28.63226856017659
2006,54.27785840212956,11.72611715788421,9.252108547875034,33.29963269637032
2007,56.39340514227014,14.093965090826556,11.171588740016457,31.127851311427122
2008,60.64604173023689,14.588333599469589,10.90741746106223,35.15029066970507
2009,57.46117240380704,13.507328660267373,11.746531493767062,32.207312249772606
2010,57.44985595447076,11.337771591363756,13.151676990016297,32.96040737309071
2011,60.5338708576684,12.938428226312311,11.495029891753813,36.10041273960226
2012,53.35582978612017,12.373762180207715,9.737346816474755,31.244720789437686
2013,55.006506611891396,13.04533217655764,13.436507739127457,28.524666696206314
2014,56.134527333149734,14.047211095366585,12.431781386125852,29.6555348516573
2015,51.67910651715921,13.184947469887062,10.503797310741993,27.990361736530158
2016,49.58454581407671,12.769828684664489,11.420560486413413,25.394156642998812
