,glob,lat_n60,lat_3060n,lat_90s30n
1990,-23.15451992128323,-0.3521627159632242,-3.956229397936701,-12.348238705501863
1991,-23.125430354393682,-0.343803726273817,-3.8794841082228597,-12.105668366327125
1992,-23.044922075027404,-0.30953190765032046,-3.8595064811609534,-12.26714619470952
1993,-22.97112430357792,-0.32226427959995685,-3.646349130987413,-12.176598133420923
1994,-23.048362575563733,-0.3212813905676374,-3.845113190134928,-12.219271360343257
1995,-23.164090137551344,-0.33556458784606796,-3.8411890730937794,-12.044010524443472
1996,-22.765685322658765,-0.31376503094574,-3.7660513474952584,-11.891502574740523
1997,-23.116418790195098,-0.3031704127664306,-3.7628365874910195,-11.778135609177836
1998,-23.246391431933322,-0.2593562749076732,-3.7659472724343295,-12.171826677067138
1999,-22.946972989964493,-0.2643914533529714,-3.941845027397346,-11.578380063082264
2000,-22.877347040043368,-0.2683771693442365,-4.005866390845583,-11.13220414913973
2001,-23.038904981005352,-0.24942964065767426,-3.941200406093552,-11.545542426703099
2002,-23.187420208671625,-0.3112451349377264,-4.024267130488231,-12.000312613812932
2003,-23.210693524997236,-0.32660666950935524,-3.928320515705041,-12.090412252625844
2004,-23.21272951206569,-0.27915905537697694,-3.8492321592034475,-12.048903690110727
2005,-23.483018844812086,-0.2882138277449547,-3.851047508721048,-12.539131254902944
2006,-23.287515096241282,-0.332739886126554,-4.04819389578823,-12.009755586033473
2007,-23.329102321924626,-0.3083055397015671,-4.039597366534769,-11.950294946301401
2008,-23.132231917700267,-0.25645797847074103,-4.059152709834562,-11.777326083275764
2009,-23.243532109129035,-0.25907288534857054,-3.8189477922945563,-12.300439666950986
2010,-23.159593038946042,-0.31934853951150477,-3.7719692911412817,-11.974167772540934
2011,-23.119118580086493,-0.3075364579020441,-3.917373604009118,-11.738014890601226
2012,-23.33962957808942,-0.2767109137554299,-4.128915035961708,-12.088064025203556
2013,-23.26925179165995,-0.3114934676933022,-3.7401057777060096,-12.194419872053263
2014,-23.440377876129116,-0.3048244940030155,-3.900978369409092,-12.1432199603845
2015,-23.723518371252293,-0.29368084298004804,-4.049755663189239,-12.608537752929136
2016,-23.796402814273346,-0.3459192449493157,-3.9459983072811915,-12.480957688331157
2017,-23.48416913499578,-0.31076152251393274,-3.986939112037049,-12.167262301448478
2018,-23.462817496100573,-0.3169873248633529,-3.911529977882626,-12.086808530066895
2019,-23.604876496468776,-0.3265658396500237,-3.927513031077227,-12.448583042910855
