,glob,lat_n60,lat_3060n,lat_90s30n
1990,109.6105812925122,27.206532255553352,33.51024765083098,48.893801386127855
1991,110.54082653041127,29.202637700940063,34.19509215331501,47.1430966761562
1992,103.74518753699333,26.160638130364987,30.393174167325956,47.191375239302396
1993,109.42186300090107,26.89192457107483,33.92958961904065,48.60034881078559
1994,108.70298395105526,26.31939219341313,34.09787640460774,48.2857153530344
1995,104.68528906716922,26.38865920149806,30.57999915532557,47.7166307103456
1996,107.1745805982838,27.56508472153187,30.68765259483783,48.92184328191409
1997,115.45916759509993,31.329545829684704,34.27426990324731,49.85535186216789
1998,114.02303696773484,27.773872036216947,34.59160021673523,51.65756471478265
1999,113.20904210463675,26.70008451252383,33.41916221898914,53.089795373123756
2000,116.8774177271046,30.30450722123263,32.66806738864105,53.90484311723092
2001,113.72272230109033,28.114945913757353,33.59012773318222,52.01764865415074
2002,112.47461929313138,28.774055555163557,31.78252666058352,51.91803707738432
2003,113.4889374900666,28.635924976065,33.82640652175606,51.02660599224555
2004,108.18152215225899,26.606419191892794,32.5444535754682,49.030649384898005
2005,114.49469206333865,29.758548861561,36.524657369153175,48.21148583262447
2006,109.74673069697003,27.810262638719923,32.24562835624459,49.690839702005505
2007,116.6924288199539,31.746611397020544,34.565104492345306,50.38071293058805
2008,118.13717745961827,32.80404130580275,33.86186264658821,51.47127350722733
2009,118.9017626339057,32.26060595494221,36.05688588753141,50.58427079143208
2010,116.99966444775195,28.39117687592123,37.83379064823714,50.77469692359355
2011,117.17307303062036,29.54915718988407,35.41315165501654,52.21076418571973
2012,113.73449106804881,29.34644922756575,33.64468680419669,50.74335503628635
2013,117.11263628526333,30.231208001676674,37.02506025396016,49.8563680296265
2014,120.01552538357355,33.026572177543514,36.49808218934195,50.49087101668808
2015,115.59238267821267,31.65958446376527,35.11166740782653,48.82113080662087
2016,116.69690875733806,31.928478438081452,36.36432842341523,48.40410189584136
2017,116.31820563074704,30.54680691030293,35.528030656695485,50.243368063748626
2018,118.81404391306505,32.650355663301106,35.2476735885645,50.91601466119945
2019,117.50771948028563,30.503071062464233,36.708970323990975,50.29567809383043
